"Heaving frequency in [Hz],  from motor excitations",Wind speed [m/s],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
1.0,10,0.0038098337,0.00015201396,-0.00077288004,-0.0026784777,0.0029161824,0.00047933543,0.000720351,-0.002198018,-0.0017614225,0.003037918,-0.0012746607,0.012822822,-0.0003929967,0.005874292,-0.0003486094,-0.006069375,-0.00020949636,0.0028272006,-0.00061360514,0.00053691654,0.00021102885,-0.0006242532,-1.5166588e-05,0.001967089,0.00013824133,0.0010367376,6.998307e-06,6.276462e-05,-0.0018495917,-0.0035289591,0.0035584169,0.0068760677,0.0023230878,0.0003016065,-9.172596e-05,-0.0010887544,-0.00063288026,-0.0009979005,0.0024927773,-0.00033329986,-8.712942e-05,-9.038532e-05,-0.00010365271,-0.0005548899,-4.4263084e-05,0.0030567716,0.00050888304,0.0003116764,0.0007463391,0.0019290741,0.0010167663,-0.0017313724,2.8601382e-05,0.0012192423,0.0006534355,-0.003455263,0.0006251158,0.0017560935,-0.007848918,-0.01252492,-0.0019213669,-0.00018554414,-0.00034744732,0.0019323048,0.0026749563,6.64792e-05,-0.008338989,-0.0006368733,-0.0030162663,-0.0011246596,-0.0024032027,-0.0009538615,0.0016556447,0.0014357995,0.0003584295,0.00039217528,-0.0012981351,-1.2662727e-05,0.00090841064,-0.0011966135,0.0028281764,0.0069291666,0.0010348032,-0.00117846,-1.8978491e-05,-0.0026022764,-0.0011702932,-0.0017422028,-0.0011780867,0.0011286847,-0.0008644555,0.0013991259,0.000807683,6.167311e-05,-0.005999706,-0.002351935,-0.0018042224,0.0012159352,-0.0021235244,-0.0013074072,-0.0032770438,0.002236534,0.0021580486,0.001681909,-0.004047562,-0.004768029,-0.0020530326,0.00020167138,0.0005716132,-0.0012391452,-0.0003038179,-0.0005084602,-0.00032762543,0.0043784715,-5.2293763e-06,-0.0032169567,-0.0037486674,0.0009921493,0.0029551878,-0.0009070836,-0.0005934993,-0.0035634087,-0.0003992127,0.0013863451,0.0024501947,-0.0004073782,9.855209e-05,0.0015737268,-0.00073608663,0.0021381257,-0.00088585797,0.00054722885,0.005337927,0.00010856346,-0.0020590513,-0.009062684,-0.004165884,0.00077426736,-0.0002858676,-0.0026816195,0.008018918,-0.0017013948,0.0011688333,-0.00016643945,-0.005315023,-0.000633813,0.00050750375,-0.007658097,0.002955947,-0.0022771596,-0.0015107517,0.00017407798,-0.002213377,0.0030936291,-0.0005577523,0.0035980092,-0.00072855037,-0.0018194336,0.0015224393,0.001655567,7.5716525e-06,-0.0006452987,0.0026640906,0.0007587406,-0.0022039106,-0.0017976793,0.0012787479,0.002702027,0.0031277044,0.0007415414,-0.0020129634,0.003736279,0.0021926234,0.000865045,0.0018278928,0.0006132532,0.0003401246,-0.0020950479,0.0066941422,-0.0006439183,0.0012593167,0.0012695817,-8.126162e-05,0.0075989556,-0.00050054723,0.0017014814,0.00013996381,-0.0007544323,0.0007339027,0.0010846639,0.0017902497,-5.3840282e-05,0.005295596,-3.8719736e-05,0.00078703184,-0.010355759,-0.0015366855,-0.0018670544,0.0005733771,-0.0053620026,-0.00044857338,-0.0021707695,-0.0021236488,0.00046758493,0.0003818632,0.0010256292,-0.00010771968,-0.0018487421,-0.0013487171,0.00015287974,7.441419e-05,-0.0018020445,0.00017416751,-0.0004961253,-0.0035042977,-0.0022497317,-0.0005251814,0.00078149606,0.00020051701,-0.0010909792,0.00046814792,-0.0019981633,0.001720819,-8.295523e-05,-0.00047336053,-0.0031193146,-0.0033605187,0.0032177041,0.0016072993,-0.0010964172,-0.00312539,0.001907248,0.0013891556,-4.8430287e-05,-0.00061470363,0.008023486,-2.846215e-05,0.00095915515,-0.0014742143,-0.0005665778,-0.0017852718,-0.00049567805,0.0020308867,-0.0014688862,0.00064739026,-0.0066708513,0.00062879315,0.0040572193,0.0023569455,-0.0067301295,-0.00012485217,0.0009635845,0.00055055786,-0.0014400315,-0.00033653248,-0.002136216,0.00025894225,-4.7778012e-05,0.0013697338,0.00033307076,-0.007818592,0.00077478634,-0.0001685354,0.0020621615,-0.001500803,-0.0007765861,-0.0032014865,-3.9918115e-05,-0.001521904,0.00210184,-0.0028970088,-0.0002141911,-0.00028217537,0.00020843488,0.001717654,-0.0012819152,-0.0012265254,0.0023134295,0.001101275,-0.00024307205,-0.00017678738,-0.010015565,-0.0045486186,0.0009719506,0.0036184727,0.00039776322,0.002026794,-0.005534116,-0.0038939798,0.00062922155,0.00024398696,-0.0010344475,0.00024880376,-0.0073899813,0.0008397023,0.0037916768,-0.0013309256,-0.0018532202,-0.0006302069,-0.0025611348,0.0018207857,-0.013183192,-0.0010249406,-0.0005804347,-0.0005478645,0.0009498978,0.00052643986,0.0022346266,0.0001282394,0.011724347,-0.0036093711,0.0032345504,0.0019971253,0.0010393499,-0.0039629326,0.0014545145,0.00041646976,0.0038129478,0.0011818407,-0.00075637293,0.00043804152,0.0009278292,-0.00097344356,0.00051118666,-0.0011238054,0.00087268883,0.0008244375,0.0008612769,-0.0004700264,-0.0045175576,-0.00032450818,0.0005193002,0.00143684,0.00047306623,0.00042342115,0.002241916,0.00077232486,8.5380394e-05,0.00010753563,-1.0017771e-05,0.0023452993,-0.00024379557,4.931353e-05,0.0018866322,0.0006690244,0.00018125403,-0.0040759165,0.0008148104,-0.0015880917,0.000118636526,0.000482996,0.0028438447,0.00037467387,0.0006582319,0.0037215222,-0.0006637983,-0.040735476,-0.0015508332,0.00983027,0.0019109042,0.007150106,-0.0034475853,-0.001260166,-0.0027817204,-0.0005058246,0.006653475,-0.00053795334,-0.00026470143,0.0043215537,-0.0003774613,0.0050834813,-0.0018012573,0.0018410347,0.0010379908,-0.0008054897,0.0012816917,0.0012902841,-0.0006346493,-0.0005579984,-0.004396436,-0.002233323,-4.039239e-05,-0.0005568052,-0.00022825645,-0.0125703225,-0.0013488466,0.003187511,-0.0019548275,-0.003072638,0.0041472022,0.00053198915,-0.0054774587,0.00071735587,-0.011533063,-0.0006172373,0.00815353,0.00017536432,0.004617781,0.00052483997,0.009228531,0.0024459464,-0.0006599717,0.0040150504,0.066944666,-0.003998093,0.00063725,-0.0010370146,0.0050403406,-0.004164989,0.0053053205,0.0023448286,0.0007441682,-0.0012462742,-0.00041560875,0.002968127,-0.0014340542,-0.002534666,0.0012541581,-0.001726496,0.0001718828,-0.00055150874,0.0019961456,-0.0012900443,-0.00049025007,-0.0011460632,-0.00025196886,-0.013232451,0.0005811341,0.003307431,-0.00714712,-0.0002562981,0.00021580886,-0.0013466291,-0.0020208424,0.003479294,-0.0005799759,0.0020028912,-0.0010241838,0.0015424378,0.0016707514,0.0015662694,-0.00047298404,5.754293e-05,0.0054829344,-0.0011594146,0.0021020062,0.00033134082,0.00035305694,0.00017776154,0.0024585864,-0.0032363439,-0.002081845,0.00041853497,0.000110977795,-0.00038141245,0.0014010165,-0.003639794,0.0041838232,0.0005440919,-0.004291481,-0.00026488677,-0.0040397076,1.1679716e-05,-0.003940153,0.002377676,-0.0013191248,0.0041730376,-0.00033470013,-0.0041914275,-0.00017959691,-0.0019317619,-0.0015506712,0.00039411522,0.006332595,0.0027561774,9.644602e-05,0.0026723405,-0.0008881949,-0.0004541115,0.00044265878,-0.00063838484,-0.0032389746,-0.005555367,-0.00021385401,-0.0012441669,0.0008141324,-9.150244e-05,-0.002060609,0.004125485,0.0039719874,-0.0017574988,-0.001262171,-1.6148202e-05,-0.0015036096,-0.004627426,-0.00015683379,-0.00049287674,-0.0005297074,-0.0018421444,-3.0178344e-06,0.0023414576,0.004361356,0.0008291844,0.0029589261,-0.00019145943,-0.00675633,-0.00074323686,0.0003716671,-0.00046815816,0.0048834896,0.00051335664,0.0026094622
1.0,10,0.003765011,0.00026502437,-0.00071804377,-0.0027272343,0.0029798402,0.0005203434,0.0007074764,-0.0022018326,-0.0016736845,0.0029492262,-0.001314715,0.01272364,-0.0003338689,0.005818502,-0.00037912698,-0.0059630405,-9.505544e-05,0.002688441,-0.0006708256,0.00059985905,0.00016048411,-0.000645234,-4.0677376e-05,0.0020562576,0.00015350012,0.0009871465,-5.403685e-05,0.00012689922,-0.0017395616,-0.0037058657,0.0036299424,0.006787376,0.0022830334,0.00022674305,-0.00016420521,-0.0012356202,-0.00056230836,-0.0011051889,0.0025509514,-0.00036119483,-0.00027595693,-2.2197608e-05,-0.00017517828,-0.0004890864,6.20716e-05,0.0031292508,0.0005279565,0.00013095513,0.0006318982,0.0018241699,0.0011178558,-0.0017575985,-5.7308935e-06,0.001217335,0.00067537,-0.0033637104,0.0005669417,0.0018357253,-0.007914722,-0.012723284,-0.0018221848,-0.00010615075,-0.0001700639,0.0018998799,0.0026444388,-7.025385e-05,-0.008188785,-0.00069409376,-0.0031502575,-0.0011122618,-0.0024599463,-0.0010368312,0.0016194051,0.0014129113,0.00033172662,0.00033876952,-0.0014326032,5.8862846e-05,0.001030481,-0.0011539366,0.00292712,0.0069763735,0.0011106203,-0.0011827515,2.3936853e-05,-0.002723393,-0.0012148775,-0.0018671341,-0.0011437545,0.0011105649,-0.000760505,0.0013562106,0.00077621173,5.3090043e-05,-0.00586047,-0.0024520708,-0.0019744532,0.0012331014,-0.0021635788,-0.0013307722,-0.0032188697,0.0021240003,0.0020560054,0.001649484,-0.004038025,-0.004718438,-0.0020015342,0.0002417257,0.0004857825,-0.0011323337,-0.00012452714,-0.00046268385,-0.00043729797,0.004508648,0.00012828503,-0.0031716572,-0.0038068416,0.0009749832,0.0028707876,-0.0010367833,-0.0006011287,-0.0036430405,-0.00026474462,0.0015131838,0.0023624566,-0.00042072963,-3.4962315e-05,0.0015854093,-0.0008510044,0.0021146415,-0.0008019346,0.0004900084,0.0053360197,2.5593792e-05,-0.0021715849,-0.009027398,-0.004037138,0.00079334085,-0.00021720305,-0.0026835268,0.008039899,-0.0015964906,0.0010806185,-0.00020649377,-0.005317407,-0.00058231456,0.00040879846,-0.0075722663,0.0029111244,-0.0023715734,-0.0015832309,0.00023511314,-0.0022610608,0.0029381802,-0.00050434656,0.003613268,-0.0007914929,-0.0018976349,0.001480716,0.001528013,-0.00014692359,-0.0007416198,0.0027050986,0.00087127415,-0.0021915128,-0.0017709765,0.0013226169,0.0026858146,0.0032068593,0.00078731775,-0.0020439578,0.0035970425,0.0022651027,0.00086695235,0.0018755766,0.00055221806,0.00037064217,-0.0020759744,0.006765668,-0.0005619023,0.0012860196,0.001183751,-0.000117501244,0.0075651,-0.00038801366,0.0017777754,4.960317e-05,-0.00067587337,0.0006738212,0.0011647725,0.0018360261,3.0083058e-05,0.0052657938,-0.00013694819,0.0007517459,-0.010342885,-0.0014804187,-0.0018031582,0.00060580205,-0.0055117295,-0.00040828064,-0.0021030586,-0.002143676,0.0005105003,0.0003933073,0.00093216915,-8.8944216e-05,-0.001813933,-0.0013906788,0.000184351,-5.8146543e-05,-0.0018516355,0.0002523688,-0.00038192281,-0.0035348153,-0.002175345,-0.00059479964,0.00062509347,0.00016046269,-0.0011634585,0.0005170237,-0.001972414,0.0018138023,-3.288733e-05,-0.0004294915,-0.0031374344,-0.003389129,0.0032215188,0.0015071635,-0.0010377662,-0.0030185785,0.0019295402,0.0012537339,-7.608684e-05,-0.0006771693,0.008074984,-7.958151e-06,0.0009019347,-0.0013688332,-0.00041112886,-0.0017816955,-0.0005347787,0.0020571128,-0.0014376533,0.00055488385,-0.0065230317,0.00072892895,0.004151633,0.0023345342,-0.0068235896,0.000100214966,0.00094093475,0.0006154077,-0.0013694596,-0.000399475,-0.0020551537,0.00039913238,-0.00016794098,0.0014517498,0.00034070015,-0.007873905,0.0006870483,-0.0002147886,0.0020650225,-0.0015298901,-0.0007031532,-0.0032167453,9.672949e-06,-0.0014913864,0.0021438017,-0.0028550471,-8.639874e-05,-0.00030124886,0.0002561186,0.0016528042,-0.0013887268,-0.0012141276,0.0024221484,0.0011193948,-0.0002616687,-0.0002592802,-0.009975511,-0.0045524333,0.00090996176,0.0035717427,0.00039537903,0.0019905544,-0.0056657232,-0.003973135,0.0005181185,0.00024207961,-0.0011431663,0.0002249619,-0.0074271746,0.0007405202,0.003817426,-0.0013480918,-0.0016357824,-0.0007074545,-0.0024915165,0.0018665621,-0.0130744735,-0.00091622176,-0.0005976008,-0.00057456736,0.00095561985,0.00042916508,0.002338577,0.00012347102,0.011613721,-0.0038287162,0.0031315535,0.0020753266,0.0011423468,-0.003987728,0.0013829889,0.00042123813,0.0038262992,0.0012772081,-0.00071822596,0.00048191054,0.0008677477,-0.0009176536,0.00045444304,-0.0011276201,0.00092800194,0.00079964194,0.0009347098,-0.000506266,-0.004542353,-0.00037791394,0.00049259735,0.0014335022,0.0005331477,0.00039791036,0.0021084016,0.00072583323,0.000112083275,7.89254e-05,8.725701e-05,0.002395844,-0.0003122217,-9.278394e-05,0.0018456242,0.0006318311,0.0002527796,-0.004018696,0.0009225756,-0.0015466069,0.00020708982,0.00034364033,0.0029029725,0.0004986515,0.00072546594,0.0036185253,-0.0006351881,-0.040673487,-0.0015942254,0.009864602,0.0019824298,0.007284574,-0.0035229255,-0.0011600303,-0.0027664616,-0.00059260894,0.0066897147,-0.00036056992,-0.00028186757,0.004244306,-0.0005605668,0.005060593,-0.0017228175,0.0018150471,0.00101701,-0.0007539913,0.0011977684,0.0013055429,-0.0005807667,-0.00069532753,-0.0044622393,-0.0022485817,8.358527e-05,-0.00046715979,-0.00022539543,-0.012692393,-0.0013326341,0.0032013394,-0.0020625927,-0.0031231828,0.004227311,0.00045235734,-0.0055303876,0.0006372472,-0.011462491,-0.0007455065,0.008160206,0.00026787072,0.004509062,0.0002940508,0.009239975,0.0025537116,-0.000676661,0.0041027884,0.06697423,-0.0040572206,0.0006458331,-0.00096262805,0.005114727,-0.0040352894,0.005345375,0.002261859,0.00074893655,-0.0012710697,-0.00048331963,0.0030773226,-0.0013141297,-0.0026615048,0.0012236405,-0.0017245887,0.00020621507,-0.00061731227,0.0019847015,-0.0012471289,-0.00051695295,-0.0011565536,-0.00031967973,-0.013091307,0.00052021816,0.0033522537,-0.0071981414,-0.00022864155,0.00020436477,-0.0013962202,-0.0021200245,0.003470234,-0.00051131134,0.0018483959,-0.0009898515,0.0016263612,0.0016612146,0.0014470601,-0.0005187604,0.00013765157,0.0054409727,-0.0010096878,0.0020552762,0.00036591152,0.00027390197,-5.7555735e-07,0.0024967333,-0.0033946538,-0.0020003058,0.00040518353,4.8988964e-05,-0.00039381022,0.0016220305,-0.0037027365,0.0041618887,0.0005235879,-0.0042838515,-0.00016379729,-0.004012528,1.7401762e-05,-0.003957796,0.0025250188,-0.001303866,0.0041463347,-0.00035663464,-0.004233389,-0.00011331655,-0.0019174567,-0.0014009443,0.00039316155,0.0063163824,0.002649366,8.690928e-05,0.0026833077,-0.00091060624,-0.00041214982,0.00042835367,-0.0006402922,-0.003167449,-0.005570626,-0.00029300898,-0.0011039767,0.0007397458,-0.00025362708,-0.002092557,0.0040053222,0.0039166743,-0.0018209182,-0.0012984106,4.870165e-05,-0.001528882,-0.004417141,-0.00017972197,-0.0005024135,-0.00043243263,-0.0018211636,0.0001295429,0.0023395503,0.004324878,0.0008720998,0.0030275907,-8.274056e-05,-0.0066819433,-0.0006678966,0.00038430328,-0.0006226534,0.004797659,0.00041035982,0.0026139922
1.0,10,0.0038451196,0.00015821285,-0.0007070765,-0.0026116013,0.0028828038,0.00051652873,0.0007484844,-0.0022304428,-0.001704202,0.0030221823,-0.0012803827,0.012778953,-0.00033959094,0.0058990875,-0.00035909982,-0.0060956012,-0.00020663533,0.0026669833,-0.00064984476,0.00067043095,0.0002091215,-0.00051744166,-0.00013676006,0.0020729469,0.0001763883,0.0010634405,7.184816e-05,7.9215504e-05,-0.0018495917,-0.0036033457,0.0036514,0.006732063,0.002319273,0.00023294194,-0.00012891926,-0.0011955659,-0.0005727988,-0.0010513063,0.0024775185,-0.00035118125,-0.00013767416,-0.00011470402,-9.697699e-05,-0.0005653803,4.061393e-05,0.0030663083,0.0005804086,0.00022822991,0.00071391417,0.0019309814,0.0010825698,-0.0017814403,0.00012587616,0.0012106593,0.0006934898,-0.0033389148,0.0006365599,0.0018118834,-0.007858455,-0.012678938,-0.0017916672,-7.4917916e-05,-0.00035698406,0.0018493352,0.0026577902,-4.2119063e-06,-0.008225978,-0.000678835,-0.0030546517,-0.0012534056,-0.0025095374,-0.0009881938,0.0016184514,0.0012975167,0.00040992792,0.00036737975,-0.0014059003,-8.228095e-05,0.0010719658,-0.0011665728,0.002855833,0.0069668368,0.0010362337,-0.0011355446,-3.0422583e-05,-0.002690968,-0.0011001981,-0.001803238,-0.0012467513,0.0010819547,-0.00090260245,0.0015030764,0.00084201526,4.6414323e-05,-0.0059577445,-0.0023595644,-0.0019096034,0.0012788777,-0.0020314949,-0.0012275369,-0.0031435294,0.0021459348,0.0020827083,0.001728639,-0.004003693,-0.0048710257,-0.0021236045,0.000319927,0.0004972266,-0.0011990909,-0.0003076326,-0.00032916944,-0.0003247644,0.004432831,6.2147155e-06,-0.0032818066,-0.0038125636,0.00092157745,0.0029060736,-0.00096525776,-0.0005191127,-0.0036196755,-0.00032577978,0.001480282,0.0023424295,-0.0003730459,-4.444737e-06,0.0016218873,-0.0007728031,0.0021642325,-0.00079049054,0.0005596266,0.0053398344,2.7056085e-06,-0.0021868437,-0.009017861,-0.004026171,0.0008620054,-0.00027966872,-0.002610094,0.008034177,-0.0016847055,0.0010772806,-0.00017979089,-0.0053312355,-0.00046787364,0.00042548776,-0.007558915,0.0029921867,-0.0023896932,-0.0016061191,0.00024274254,-0.002281088,0.0030859997,-0.00057110377,0.0035045492,-0.0007318882,-0.0018871445,0.001420873,0.0014657858,-2.8667971e-05,-0.00069727394,0.0026226058,0.00081977574,-0.0022163084,-0.0017557177,0.0013455051,0.002740174,0.0032450063,0.00076156855,-0.0020625545,0.0037229275,0.0022441219,0.000906053,0.0017802091,0.0005979944,0.0004068818,-0.0021351022,0.0067542237,-0.0005962346,0.0013184445,0.0012233285,-0.00015183352,0.0075651,-0.00036703283,0.001770146,0.00012685079,-0.0006414219,0.0005503204,0.0012200857,0.0017888192,7.1948743e-06,0.005304656,-0.0001588827,0.000725043,-0.010322858,-0.0014031711,-0.0018393978,0.00055811834,-0.0053887055,-0.00039028004,-0.0021307152,-0.0021207877,0.000411795,0.00042954693,0.0009107115,-0.00016136386,-0.0017738787,-0.0014011692,0.00018530467,6.4639025e-05,-0.0018440061,0.00020277774,-0.0005292655,-0.0035042977,-0.0022735735,-0.0006381918,0.0006651478,0.00022674305,-0.0012054201,0.00057138316,-0.0019066106,0.0016993614,9.551179e-06,-0.00042186212,-0.0031193146,-0.0034215539,0.0032863687,0.0015558009,-0.0010480182,-0.003067216,0.0019042678,0.0012594559,-5.272182e-05,-0.00077253673,0.0080273,-3.2276846e-05,0.0009133788,-0.0014336831,-0.00045559392,-0.001821273,-0.00052524195,0.001988925,-0.0014300239,0.0006349925,-0.0064972825,0.00071843853,0.0040629413,0.002206265,-0.006809046,-0.000101010315,0.001026527,0.0005562799,-0.00137995,-0.00033081044,-0.0021266793,0.00035907805,-0.0001965512,0.0013907147,0.00029683113,-0.0078109624,0.0006584381,-0.00029656617,0.0020097094,-0.0015108166,-0.00057059247,-0.0032055397,3.950903e-06,-0.0014875717,0.0021285429,-0.0030181254,-0.00011596264,-0.00023830635,0.00021224958,0.0016060742,-0.0013086181,-0.0012389232,0.002338225,0.0011794763,-0.00017488434,-8.785725e-05,-0.009986001,-0.004576275,0.00091091543,0.0036098897,0.00039204117,0.002038238,-0.0056762137,-0.0040303553,0.0005414835,0.00030120742,-0.0011965721,0.00020588841,-0.0073690005,0.00085782213,0.0037773717,-0.0014339224,-0.0017387792,-0.0007312964,-0.0024838871,0.0017802545,-0.013165549,-0.0009658128,-0.0005842494,-0.0006279731,0.0008545304,0.0005130884,0.0022203214,0.00015303493,0.011634702,-0.0037314415,0.003095314,0.0020047547,0.0011909842,-0.0040048943,0.0012914361,0.00042314548,0.0037876754,0.0012009142,-0.00075637293,0.0004800032,0.00085916463,-0.0010325713,0.0006370717,-0.0011085466,0.001018601,0.00070236716,0.0008832114,-0.00045905914,-0.0045003914,-0.00012805127,0.00057842804,0.00133432,0.0004291972,0.0003969567,0.0022648042,0.0008214391,0.00019696029,0.000118026044,0.00014447747,0.0023700949,-0.00028480357,9.12752e-05,0.0019591113,0.00057842536,0.00025707114,-0.004042538,0.000848189,-0.0015799855,0.00022211019,0.00035556126,0.0028610108,0.0004929295,0.000554043,0.0036728848,-0.0006409101,-0.040797465,-0.001519362,0.009868417,0.0019557269,0.00725358,-0.0034800102,-0.0012353705,-0.0026310398,-0.0006793933,0.006653475,-0.00047119614,-0.00030094106,0.0041966224,-0.0004003495,0.0050148168,-0.0018343974,0.0018919967,0.000984585,-0.00079547614,0.0013017189,0.0012123212,-0.0005292683,-0.0005951917,-0.0044908496,-0.00236493,2.4457462e-05,-0.0005663419,-0.00016149925,-0.012534083,-0.0012868578,0.0030673482,-0.0019362308,-0.003054995,0.004243285,0.00046809297,-0.005506069,0.00055141654,-0.011432927,-0.00070497533,0.008172603,0.00026310235,0.004652113,0.0003684374,0.009102646,0.002462159,-0.0006900124,0.0040760855,0.06695802,-0.00390654,0.0007488299,-0.0009807479,0.0051338007,-0.0040963246,0.005303413,0.002203208,0.0007377309,-0.0012062199,-0.00050048577,0.0029576365,-0.0013563298,-0.0025337124,0.0013113786,-0.0017722724,0.00012610643,-0.0005982388,0.002047644,-0.0012509436,-0.00047499128,-0.0013091415,-0.00024052477,-0.013095122,0.0005028136,0.0032845428,-0.007267283,-0.00034689717,0.00022772979,-0.0013828687,-0.0020990437,0.0036352198,-0.00042667275,0.001903709,-0.0009545656,0.0016864426,0.0016059015,0.0015715146,-0.0005750272,0.0001624471,0.0054476485,-0.0010917038,0.0020667203,0.00028318027,0.00027390197,5.9505925e-05,0.0026159426,-0.0033517384,-0.002073262,0.00042044232,0.000109070446,-0.00033945078,0.0014913771,-0.0034690863,0.0041008536,0.0005197732,-0.0042743147,-0.00020671263,-0.004035416,-8.178037e-05,-0.0040269373,0.0024472943,-0.0013401057,0.0041902037,-0.00034519055,-0.0041857054,-7.80306e-05,-0.0018793098,-0.0014748541,0.00031019188,0.0061895438,0.0026951423,0.00014985178,0.002732422,-0.00080665573,-0.00040070573,0.00047985208,-0.00054111006,-0.0031846152,-0.0054428335,-0.00029873103,-0.0011678729,0.00080459565,-0.0002746079,-0.0020467807,0.004053006,0.00387662,-0.0017245971,-0.0012774298,-1.7101876e-05,-0.0015694131,-0.0045477943,-0.00016064849,-0.000521487,-0.0004858384,-0.0018612179,-6.8325317e-06,0.002390095,0.0043266662,0.0007786397,0.0029570188,-9.22773e-05,-0.0067219976,-0.00068410905,0.0003215992,-0.0006417269,0.004847727,0.0003817496,0.002609939
